Nombre,Código,Departamento,Provincia,Municipio,Asiento,Zona,Longitud,Latitud
Sede Social de Bella Vista Central   II,2-0729-26173,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Bella Vista,-68.097634,-16.528615
U.E. San Jose II,2-0729-30031,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Bajo Llojeta,-68.1284,-16.528
U.E. 16 de Julio,2-0729-30033,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,San Sebastian,-68.143961,-16.494189
U.E. Faro Murillo,2-0729-30034,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Faro Murillo,-68.15335,-16.511455
U.E. Artemio Camargo,2-0729-30035,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Alto Tacagua,-68.149461,-16.513764
U. E. San Antonio de Padua I,2-0729-30036,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,San Sebastian,-68.140388,-16.492599
U.E. Vicenta Juariste Eguino,2-0729-30037,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Central,-68.135117,-16.4925
U.E. LYNNS,2-0729-30038,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Coqueni,-68.050457,-16.535393
U. E. Santa Maria Mazzarello,2-0729-30039,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa Victoria,-68.149121,-16.490436
U.E. Enrique Lindemann,2-0729-32151,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Obrajes,-68.10708,-16.528847
Casa Comunal Pasankeri Norte Antofagasta,2-0729-32167,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Pasankeri,-68.145514,-16.522454
U.E. Adventista Los Andes,2-0729-32168,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Gran Poder,-68.143141,-16.50279
Casa Comunal  Inca Llojeta,2-0729-32169,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Inca Llojeta,-68.142971,-16.533045
U.E. Mcal. de Zepita,2-0729-32171,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Sopocachi,-68.129775,-16.514917
U. E. Americano Néstor Peñaranda 1,2-0729-32191,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,El Rosario,-68.142302,-16.495566
Sindicato Mixto de Transporte Litoral,2-0729-32193,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Obrajes,-68.100225,-16.530683
U. E. Antofagasta Noruego,2-0729-32197,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa Antofagasta,-68.166943,-16.49565
U. E. La Merced A,2-0729-32205,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa El Carmen,-68.117861,-16.465445
Sede Social Villa El Carmen,2-0729-32206,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa El Carmen,-68.11541,-16.468746
Sede Social Pacasa,2-0729-32207,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Pacasa,-68.1122,-16.483031
Fundación La Paz TECNITIC,2-0729-32208,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa Copacabana,-68.117672,-16.488422
U.E. Los Amigos,2-0729-32209,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Gran Poder,-68.142029,-16.498014
Centro de Alto Rendimiento Educativo CARE,2-0729-32211,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,San Antonio,-68.108694,-16.495209
Sub Alcaldía San Antonio,2-0729-32212,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,San Antonio,-68.10801,-16.499482
U.E. Copacabana A,2-0729-32307,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa Copacabana,-68.115917,-16.491299
U.E. IV Centenario,2-0729-32309,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Cuarto Centenario,-68.111724,-16.515054
U.E. Jesús Divino Maestro,2-0729-32310,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Alto Obrajes,-68.105214,-16.522655
U.E. Santa Ana I,2-0729-32314,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa Nuevo Potosí,-68.145198,-16.505539
U.E. Las Delicias Prof. Jaime Escalante,2-0729-32315,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Alto Las delicias,-68.125305,-16.472356
U.E. Juan Lechin Oquendo,2-0729-32371,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Santiago de Lacaya,-68.132172,-16.468739
Sede Junta Vecinal Santa Rosa Grande,2-0729-32372,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Santa Rosa,-68.126101,-16.48144
U. E. Isaac Maldonado Reque,2-0729-32373,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Pokeni   Chapuma,-68.125135,-16.476024
U.E. Nueva Jerusalem,2-0729-32374,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,3 de Mayo,-68.115085,-16.464052
Sede Social Villa Copacabana,2-0729-32375,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Villa Copacabana,-68.117986,-16.491044
C.E.A. Santa Rita,2-0729-32376,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Los Andes,-68.14996,-16.499795
U.E. República Federal de Alemania,2-0729-32377,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,El Rosario,-68.142008,-16.497212
Instituto Tecnológico Marcelo Quiroga Santa Cruz,2-0729-32378,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Faro Murillo,-68.15206,-16.509866
U.E. Marcelo Quiroga Santa Cruz,2-0729-32379,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Pasankeri,-68.147605,-16.523116
U.E. Cristo Rey Nro. 1,2-0729-32380,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Cotahuma,-68.135438,-16.515966
U.E. San Fernando A,2-0729-32381,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Sopocachi,-68.12892,-16.516856
Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2-0729-32382,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Santa Barbara,-68.130997,-16.498342
U.E. Ismael Montes,2-0729-32383,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,San Sebastian,-68.139097,-16.49304
Asociación Deportiva del Sur ADESU,2-0729-32396,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Seguencoma Bajo,-68.100222,-16.53188
Sede Social Carpani,2-2686-00001,La Paz,Murillo,Nuestra Señora de La Paz,Hampaturi,Hampaturi,-68.045795,-16.450505
Unidad Educativa Villa Harca,2-2779-00001,La Paz,Murillo,Nuestra Señora de La Paz,Islani Bajo,Zona 3839,-68.044041,-16.091328
Esc. Rural Canaviri,2-2780-00001,La Paz,Murillo,Nuestra Señora de La Paz,Cañaviri,Zona 3839,-68.13701,-16.17418
Esc. Chucura,2-2781-00001,La Paz,Murillo,Nuestra Señora de La Paz,Chucura,Zona 3839,-68.015593,-16.275746
Esc. Mscal Andres De Santa Cruz,2-3003-00001,La Paz,Murillo,Nuestra Señora de La Paz,Choro,Zona 3839,-67.669039,-15.766473
U. E. Huaylipaya,2-4261-25947,La Paz,Murillo,Nuestra Señora de La Paz,Huaylipaya,Zona 3839,-68.003396,-16.046696
Col. Pedro Domingo Murillo,2-0730-00001,La Paz,Murillo,Palca,Palca,Zona 3844,-67.952607,-16.561237
Unidad Educativa Uni,2-0747-00002,La Paz,Murillo,Palca,Unni,Zona 3844,-67.997902,-16.543195
Escuela Cohoni,2-0760-00001,La Paz,Murillo,Palca,Cohoni,Zona 3842,-67.838726,-16.711202
Escuela Quillihuaya,2-0772-00001,La Paz,Murillo,Palca,Quillihuaya,Zona 3843,-67.902292,-16.664786
Escuela Cayimbaya,2-2774-00001,La Paz,Murillo,Palca,Cayimbaya,Zona 3841,-67.75253,-16.713843
Escuela Cotaña,2-2775-00001,La Paz,Murillo,Palca,Cotaña,Zona 3841,-67.718643,-16.724357
Escuela Tahuapalca,2-2776-00001,La Paz,Murillo,Palca,Tahuapalca,Zona 3842,-67.874651,-16.720884
Escuela Tirata,2-2777-00001,La Paz,Murillo,Palca,Tirata,Zona 3842,-67.789609,-16.762382
U. E. Challasirca,2-4487-32120,La Paz,Murillo,Palca,Challasirca,Zona 3842,-67.861051,-16.690594
U.E. Mutuhuaya,2-4545-32238,La Paz,Murillo,Palca,Mutuhuaya,Zona 3841,-67.748705,-16.740186
Escuela Santiago de Collana,2-0752-00001,La Paz,Murillo,Mecapaca,Santiago de Collana,Zona 3847,-67.969827,-16.668473
Escuela Simona Manzaneda,2-0785-00001,La Paz,Murillo,Mecapaca,Mecapaca,Zona 3846,-68.01966,-16.669839
U.E. Sagrada Familia,2-0792-25835,La Paz,Murillo,Mecapaca,Huajchilla,Zona 3846,-68.048531,-16.633853
Escuela El Palomar,2-0794-00001,La Paz,Murillo,Mecapaca,Palomar,Zona 3846,-68.004706,-16.700895
Escuela Huaricana Alto,2-0797-00001,La Paz,Murillo,Mecapaca,Huaricana,Zona 3846,-67.962892,-16.729483
Col. San Simon De Ayacucho,2-0799-00002,La Paz,Murillo,Mecapaca,Chanca,Zona 3845,-67.986635,-16.803398
Escuela Jankosuni,2-0806-00001,La Paz,Murillo,Mecapaca,Jankosuni,Zona 3845,-67.870641,-16.795631
Colegio 6 de Junio,2-3004-00001,La Paz,Murillo,Mecapaca,Caracarani,Zona 3845,-67.931508,-16.8046
Unidad Educativa Lluto,2-3304-00001,La Paz,Murillo,Mecapaca,Lluto,Zona 3847,-68.021133,-16.593305
Unidad Educativa Millocato,2-3305-00001,La Paz,Murillo,Mecapaca,Millucato,Zona 3846,-67.909095,-16.732554
Unid. Educ. Condor De Los Andes,2-3410-00001,La Paz,Murillo,Mecapaca,Kera,Zona 3845,-68.060978,-16.736268
U. E. Rene Barrientos Ortuño,2-0816-00001,La Paz,Murillo,Achocalla,Pucarani(Achocalla),Zona 3851,-68.170504,-16.568376
U. E. Antonio Diaz Villamil,2-0817-00001,La Paz,Murillo,Achocalla,Pacajes,Zona 3851,-68.168365,-16.577984
U. E. Uypaca,2-0818-00001,La Paz,Murillo,Achocalla,Villa Concepción (Uypaca),Zona 3849,-68.13997,-16.604685
U.E. Emma Vásquez de Arce,2-0818-32195,La Paz,Murillo,Achocalla,Villa Concepción (Uypaca),Zona 3848,-68.178607,-16.645527
U.E. Integración,2-0818-32198,La Paz,Murillo,Achocalla,Villa Concepción (Uypaca),Zona 3848,-68.174345,-16.633578
U.E. Bolivia,2-0818-32199,La Paz,Murillo,Achocalla,Villa Concepción (Uypaca),Zona 3848,-68.17072,-16.652365
U. E. Mcal. Sucre,2-0819-00001,La Paz,Murillo,Achocalla,Asunta Quillviri,Zona 3850,-68.118979,-16.726163
U. E. Chañocahua,2-2743-00002,La Paz,Murillo,Achocalla,Chañocahua,Zona 3848,-68.187874,-16.642198
U. E. Marquirivi,2-2778-00001,La Paz,Murillo,Achocalla,Marquirivi (Murillo),Zona 3851,-68.154831,-16.588102
U. E. 16 de Agosto,2-3114-00001,La Paz,Murillo,Achocalla,Cututu,Zona 3852,-68.170451,-16.553368
U. E. Tuni,2-3411-00001,La Paz,Murillo,Achocalla,Tuni,Zona 3850,-68.135652,-16.673415
Sede Social Quispillamayu,2-4500-32139,La Paz,Murillo,Achocalla,Alpacoma,Zona 3853,-68.148613,-16.549285
U.E. Villa Tunari,2-0820-00101,La Paz,Murillo,El Alto,El Alto,Villa Tunari,-68.197243,-16.497952
U. E. San Vicente de Paul Fe y Alegría,2-0820-00102,La Paz,Murillo,El Alto,El Alto,Pedro Domingo Murillo 3ra Seccion,-68.20663,-16.50516
U.E. Huayna Potosí,2-0820-00201,La Paz,Murillo,El Alto,El Alto,Huayna Potosi 3ra.Seccion,-68.185961,-16.477087
U.E. Noruega,2-0820-00202,La Paz,Murillo,El Alto,El Alto,Huayna Potosi 1ra. Seccion,-68.194061,-16.482693
U.E. Tupac Katari,2-0820-00203,La Paz,Murillo,El Alto,El Alto,Tupac Katari,-68.198486,-16.485201
U.E. Rafael Mendoza Castellón B,2-0820-00204,La Paz,Murillo,El Alto,El Alto,Villa Esperanza,-68.194808,-16.49104
U.E. Ingavi,2-0820-00301,La Paz,Murillo,El Alto,El Alto,Villa Ingavi,-68.179195,-16.468904
U.E. Illimani,2-0820-00302,La Paz,Murillo,El Alto,El Alto,Mercurio Plan 400,-68.184685,-16.465405
U.E. Rafael Pabón,2-0820-00303,La Paz,Murillo,El Alto,El Alto,German Busch Distrito 1 1 2,-68.17429,-16.46312
U.E. Puerto de Guaqui,2-0820-00401,La Paz,Murillo,El Alto,El Alto,Alto Lima 2da Seccion,-68.173769,-16.47597
U.E. San José Fe y Alegría,2-0820-00402,La Paz,Murillo,El Alto,El Alto,Alto Lima 2da Seccion,-68.176417,-16.481444
U.E. Adrián Castillo Nava B,2-0820-00403,La Paz,Murillo,El Alto,El Alto,Alto Lima 3ra Seccion Norte,-68.18089,-16.47932
U.E. Juan José Torrez Gonzales B,2-0820-00404,La Paz,Murillo,El Alto,El Alto,Alto Lima 2da Seccion,-68.170638,-16.470253
U.E. Luis Espinal Camps Fe y Alegría,2-0820-00405,La Paz,Murillo,El Alto,El Alto,Said Alto Villa Victoria,-68.166026,-16.479475
U.E. Elizardo Perez,2-0820-00501,La Paz,Murillo,El Alto,El Alto,Ballivian 2da Seccion,-68.189714,-16.487624
U.E. Mcal. José Ballivián  D,2-0820-00502,La Paz,Murillo,El Alto,El Alto,Ballivian 1ra Seccion,-68.176578,-16.490441
U.E. Nazareno Basil Miller,2-0820-00503,La Paz,Murillo,El Alto,El Alto,Ballivian 1ra Seccion,-68.174674,-16.488066
U.E. Gran Bretaña,2-0820-00504,La Paz,Murillo,El Alto,El Alto,Los Andes,-68.187721,-16.493366
U.E. Los Andes,2-0820-00505,La Paz,Murillo,El Alto,El Alto,Los Andes,-68.184085,-16.495044
U.E. Santa Maria de Los Ángeles,2-0820-00601,La Paz,Murillo,El Alto,El Alto,16 de Julio 3ra Seccion,-68.17751,-16.49472
U.E. Juvenal Mariaca B,2-0820-00603,La Paz,Murillo,El Alto,El Alto,16 de Julio 2da. Seccion,-68.17048,-16.496954
U.E. El Alto Integración,2-0820-00604,La Paz,Murillo,El Alto,El Alto,16 de Julio 1ra Sección,-68.164762,-16.501006
U.E.  Interandino Boliviano,2-0820-00605,La Paz,Murillo,El Alto,El Alto,16 de Julio 3ra Seccion,-68.181398,-16.49711
U.E. 12 de Octubre,2-0820-00701,La Paz,Murillo,El Alto,El Alto,12 de Octubre,-68.163137,-16.513106
U.E. Andrés Bello,2-0820-00702,La Paz,Murillo,El Alto,El Alto,Villa Bolivar A,-68.167121,-16.511565
U.E. Santiago I,2-0820-00703,La Paz,Murillo,El Alto,El Alto,Villa Santiago I,-68.164593,-16.524716
U.E. Tarapaca,2-0820-00801,La Paz,Murillo,El Alto,El Alto,Villa Dolores,-68.15955,-16.50945
U.E. Brasilia,2-0820-00803,La Paz,Murillo,El Alto,El Alto,Villa Dolores,-68.15981,-16.51867
U.E. Juan Capriles,2-0820-00804,La Paz,Murillo,El Alto,El Alto,Villa Dolores,-68.159685,-16.50625
U.E. Puerto Mejillones Ciudad Satelite,2-0820-01001,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.15205,-16.52655
U.E. Vicente Donoso Torres A,2-0820-01002,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.15047,-16.52236
U.E. Héroes del Pacifico,2-0820-01003,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.15602,-16.52656
U.E. Mcal Andres de Santa Cruz de Alpacoma,2-0820-01004,La Paz,Murillo,El Alto,El Alto,Tejada Alpacoma,-68.149659,-16.53377
U.E. Libertad en las Américas,2-0820-01101,La Paz,Murillo,El Alto,El Alto,Villa Exaltacion,-68.156748,-16.534087
U.E. Rotary Chuquiago Marca,2-0820-01102,La Paz,Murillo,El Alto,El Alto,Santa Rosa,-68.16711,-16.53573
U.E. Bolivia,2-0820-01103,La Paz,Murillo,El Alto,El Alto,Villa Rosas Pampa,-68.172216,-16.54152
U.E. 25 de Julio Senkata A,2-0820-01201,La Paz,Murillo,El Alto,El Alto,25 de Julio Senkata,-68.18322,-16.58162
U.E. España,2-0820-01202,La Paz,Murillo,El Alto,El Alto,San Pedro A Senkata,-68.18988,-16.587531
U.E. Ecológico Los Pinos B,2-0820-01203,La Paz,Murillo,El Alto,El Alto,Ecologicos Los Pinos,-68.175543,-16.599528
U.E. Tarapaca Junthuma B,2-0820-01204,La Paz,Murillo,El Alto,El Alto,Tarapaca A,-68.187932,-16.610745
U.E. 18 de Diciembre B,2-0820-01205,La Paz,Murillo,El Alto,El Alto,San Jorge,-68.178158,-16.586414
U.E. Atipiris,2-0820-01206,La Paz,Murillo,El Alto,El Alto,Atipiris,-68.17815,-16.59096
U.E. 23 de Marzo B,2-0820-01207,La Paz,Murillo,El Alto,El Alto,23 de Marzo,-68.17822,-16.619701
U.E. Bolivia Mar B,2-0820-01208,La Paz,Murillo,El Alto,El Alto,San Juan Cumaravi 2Do,-68.197066,-16.579969
U.E. Republica de Francia,2-0820-01301,La Paz,Murillo,El Alto,El Alto,Cupilupaca,-68.195834,-16.54966
Sede Social Villa Asunción San Pedro,2-0820-01302,La Paz,Murillo,El Alto,El Alto,Villa Asuncion San Pedro,-68.195861,-16.545775
U.E. Dr. Aniceto Arce A,2-0820-01304,La Paz,Murillo,El Alto,El Alto,Villa Aroma,-68.189141,-16.553466
U.E. 6 de Junio,2-0820-01305,La Paz,Murillo,El Alto,El Alto,6 de Junio,-68.207385,-16.555254
U.E. Topater,2-0820-01306,La Paz,Murillo,El Alto,El Alto,Villa Mercedes U.V. I,-68.199079,-16.563949
U.E. Católico Mercedes B,2-0820-01307,La Paz,Murillo,El Alto,El Alto,Villa Mercedes U.V. C,-68.2159,-16.56526
U.E. Tupac Amaru,2-0820-01308,La Paz,Murillo,El Alto,El Alto,Cumaravi,-68.202348,-16.572532
U.E. Bolívar Municipal,2-0820-01401,La Paz,Murillo,El Alto,El Alto,Villa Bolivar Municipal,-68.188956,-16.537231
U.E. Puerto del Rosario,2-0820-01403,La Paz,Murillo,El Alto,El Alto,Nuevos Horizontes,-68.19044,-16.54459
U.E. Union Europea A,2-0820-01501,La Paz,Murillo,El Alto,El Alto,Villa Santiago II,-68.17921,-16.53997
Sede Vecinal Villa Bolívar B,2-0820-01601,La Paz,Murillo,El Alto,El Alto,Villa Bolivar B,-68.170372,-16.516976
U.E. Simón Bolívar,2-0820-01602,La Paz,Murillo,El Alto,El Alto,Villa Bolivar D,-68.17521,-16.52682
U.E. Eduardo Avaroa,2-0820-01603,La Paz,Murillo,El Alto,El Alto,Eduardo Avaroa,-68.18268,-16.52774
U.E. Marcelo Quiroga Santa Cruz,2-0820-01701,La Paz,Murillo,El Alto,El Alto,Villa Bolivar C,-68.178349,-16.518739
U.E. Carlos Palenque Aviles Dolores F,2-0820-01702,La Paz,Murillo,El Alto,El Alto,Villa Dolores F,-68.18768,-16.52626
U.E. Alto De La Alianza,2-0820-01703,La Paz,Murillo,El Alto,El Alto,Alto de Alianza,-68.18938,-16.52214
U.E. Republica de Cuba Pacajes,2-0820-01704,La Paz,Murillo,El Alto,El Alto,Villa Pacajes,-68.187219,-16.528296
U.E. Adela Zamudio A,2-0820-01705,La Paz,Murillo,El Alto,El Alto,Illimani,-68.19314,-16.52711
U.E. Calama,2-0820-01801,La Paz,Murillo,El Alto,El Alto,Villa Caluyo,-68.192682,-16.531354
U.E. 1ro de Mayo,2-0820-01802,La Paz,Murillo,El Alto,El Alto,1ro de Mayo,-68.199836,-16.536385
U.E. Primavera B,2-0820-01803,La Paz,Murillo,El Alto,El Alto,Villa Primavera,-68.194604,-16.537179
U.E. La Paz,2-0820-01804,La Paz,Murillo,El Alto,El Alto,Cosmos 78,-68.20005,-16.52881
U.E. 3 de Mayo B,2-0820-01901,La Paz,Murillo,El Alto,El Alto,3 de Mayo,-68.212701,-16.547603
U.E. San Luis,2-0820-01902,La Paz,Murillo,El Alto,El Alto,San Luis Pampa,-68.200764,-16.540958
U.E. Illimani,2-0820-01903,La Paz,Murillo,El Alto,El Alto,Villa Romero Pampa,-68.208605,-16.543238
U.E. Néstor Paz Zamora,2-0820-01905,La Paz,Murillo,El Alto,El Alto,Las Quiswaras,-68.232474,-16.543358
U.E. San Martín de Porres,2-0820-01906,La Paz,Murillo,El Alto,El Alto,San Maritn de Porres,-68.221553,-16.563544
U.E. Mercedes Elio De Rivero B,2-0820-01907,La Paz,Murillo,El Alto,El Alto,Rivero,-68.23159,-16.556811
U.E. Gral. Juan José Torres Gonzales,2-0820-01908,La Paz,Murillo,El Alto,El Alto,Illampu,-68.212333,-16.539005
U.E. Martin Cardenas Hermosa C,2-0820-02002,La Paz,Murillo,El Alto,El Alto,Villa Adela,-68.20902,-16.5227
U.E. San Juan,2-0820-02004,La Paz,Murillo,El Alto,El Alto,Calama,-68.197393,-16.521621
U.E. Luis Espinal Camps Aeropuerto,2-0820-02006,La Paz,Murillo,El Alto,El Alto,Luis Espinal Camps,-68.19802,-16.51796
U.E. Villa Alemania,2-0820-02007,La Paz,Murillo,El Alto,El Alto,Villa Alemania,-68.206875,-16.516723
U. E. Luis Espinal de Collpani,2-0820-02101,La Paz,Murillo,El Alto,El Alto,Cosmos 79 Uv D,-68.222801,-16.523284
U. E. 6 de Junio de Cosmos 79,2-0820-02102,La Paz,Murillo,El Alto,El Alto,Cosmos 79 Uv F,-68.22369,-16.53518
U. E. Fernando Nogales Castro Fe y Alegría,2-0820-02103,La Paz,Murillo,El Alto,El Alto,Mercedario Fonvis,-68.233701,-16.525709
U. E. República del Uruguay,2-0820-02104,La Paz,Murillo,El Alto,El Alto,Sin Nombre 1,-68.27645,-16.51882
U. E. República Popular de China,2-0820-02105,La Paz,Murillo,El Alto,El Alto,San Felipe de Seque,-68.23643,-16.50772
U. E. Raúl Salmón de la Barra,2-0820-02201,La Paz,Murillo,El Alto,El Alto,Villa Franz Tamayo,-68.210093,-16.498897
U. E. Juan Carlos Flores Bedregal,2-0820-02202,La Paz,Murillo,El Alto,El Alto,Rio Seco Sector Estrella de Belen,-68.219228,-16.501574
U. E. 16 de Febrero A,2-0820-02204,La Paz,Murillo,El Alto,El Alto,16 de Febrero,-68.227339,-16.503077
U. E. Ecológico 25 de Julio A,2-0820-02205,La Paz,Murillo,El Alto,El Alto,Anexo 25 de Julio,-68.21799,-16.50818
U. E. Brasil,2-0820-02301,La Paz,Murillo,El Alto,El Alto,Rio Seco Extranca,-68.209674,-16.491095
U. E. Walter Alpire Duran A,2-0820-02302,La Paz,Murillo,El Alto,El Alto,Rio Seco  (Lotes Y Servicios),-68.21351,-16.49505
U. E. San Miguel,2-0820-02304,La Paz,Murillo,El Alto,El Alto,Rio Seco  (Lotes Y Servicios),-68.215715,-16.493511
U. E. Yunguyo Fe y Alegría B,2-0820-02305,La Paz,Murillo,El Alto,El Alto,Villa Yunguyo Rio Seco,-68.22483,-16.49496
U. E. Bautista Saavedra,2-0820-02401,La Paz,Murillo,El Alto,El Alto,Bautista Saavedra U.V. F,-68.23381,-16.48594
U. E. San Roque,2-0820-02402,La Paz,Murillo,El Alto,El Alto,Unificada San Roque,-68.269669,-16.4757
U.E. Mcal. Antonio Jose de Sucre,2-0820-02403,La Paz,Murillo,El Alto,El Alto,Mariscal Sucre Milluni Bajo Sector A,-68.22196,-16.47654
U. E. Villa Cooperativa A,2-0820-02404,La Paz,Murillo,El Alto,El Alto,Villa Cooperativa Norte,-68.224648,-16.472524
U. E. El Progreso A,2-0820-02405,La Paz,Murillo,El Alto,El Alto,El Progreso,-68.25311,-16.47828
U.E. Marcelo Quiroga Santa Cruz,2-0820-02501,La Paz,Murillo,El Alto,El Alto,Puerto Mejillones,-68.208562,-16.486934
U.E. Mcal. Andrés de Santa Cruz,2-0820-02502,La Paz,Murillo,El Alto,El Alto,Complemento Rio Seque,-68.216038,-16.482467
U.E. José Antonio Paredes Candia,2-0820-02601,La Paz,Murillo,El Alto,El Alto,El Ingenio Unidad Vecinal  1,-68.21078,-16.47959
U.E. The Strongest,2-0820-02602,La Paz,Murillo,El Alto,El Alto,El Ingenio Distrito 2 Unidad 1,-68.199805,-16.479506
U.E. República de Cuba,2-0820-02603,La Paz,Murillo,El Alto,El Alto,Nueva Asuncion U.V. 2,-68.201949,-16.474711
U.E. Gran Poder B,2-0820-02604,La Paz,Murillo,El Alto,El Alto,Gran Poder,-68.193779,-16.558661
U. E. Villa Adela Yunguyo,2-0820-02605,La Paz,Murillo,El Alto,El Alto,Yunguyo Mojon Villa Adela Collpani,-68.21643,-16.51679
U.E. Santa Rosa de Lima,2-0820-02606,La Paz,Murillo,El Alto,El Alto,Santa Rosa de Lima,-68.167621,-16.455606
U.E. Vicente Tejada,2-0820-02607,La Paz,Murillo,El Alto,El Alto,Tejada Rectangular,-68.15522,-16.51924
U.E. Tejada Triangular,2-0820-02609,La Paz,Murillo,El Alto,El Alto,Tejada Triangular,-68.15996,-16.52431
U.E. 27 de Mayo A,2-0820-25027,La Paz,Murillo,El Alto,El Alto,San Sebastian Sector II,-68.189413,-16.599813
U. E. Franz Tamayo de Río Seco A,2-0820-25028,La Paz,Murillo,El Alto,El Alto,Franz Tamayo Sector F,-68.25333,-16.50809
U.E. Gral. Armando Escobar Uria,2-0820-25035,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.150701,-16.529674
U.E. Mcal. José Ballivián  A,2-0820-25037,La Paz,Murillo,El Alto,El Alto,Ballivian 1ra Seccion,-68.17849,-16.48966
U.E. San Andres,2-0820-25038,La Paz,Murillo,El Alto,El Alto,Santa Rosa,-68.15803,-16.53902
U.E. Republica De Italia,2-0820-25039,La Paz,Murillo,El Alto,El Alto,San Pablo,-68.1873,-16.5898
U.E. Amig Chaco,2-0820-25040,La Paz,Murillo,El Alto,El Alto,Amigos Chaco,-68.203708,-16.524096
U. E. Oscar Alfaro B,2-0820-25041,La Paz,Murillo,El Alto,El Alto,Bautista Saavedra U.V. G,-68.236374,-16.490801
U.E. Fuerza Aerea Argentina,2-0820-25042,La Paz,Murillo,El Alto,El Alto,San Cristobal Laguna,-68.25346,-16.49715
U.E. Tokio,2-0820-25043,La Paz,Murillo,El Alto,El Alto,Villa Ingavi,-68.178809,-16.472708
U.E. Pablo Zarate Villca,2-0820-25044,La Paz,Murillo,El Alto,El Alto,Anexo Hiuayna Potosi,-68.194431,-16.471872
U. E. Venezuela,2-0820-25045,La Paz,Murillo,El Alto,El Alto,Franz Tamayo Sector B,-68.252871,-16.503232
U.E. Cristal A,2-0820-25336,La Paz,Murillo,El Alto,El Alto,Cristal I,-68.202549,-16.594432
U.E. República de Canadá,2-0820-25524,La Paz,Murillo,El Alto,El Alto,Alto Chijini,-68.222107,-16.554488
U.E. Akapana Fuerza Andina,2-0820-25565,La Paz,Murillo,El Alto,El Alto,Villa Mercedes U.V. F,-68.207389,-16.570876
